지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),현상번호(국내식),지면온도(°C),10cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2019-02-08 1:00,-8.8,,1.7,20,36,1.1,1016.4,1027.7,,,,9,0,,,,-6.1,1.1,2.3
108,서울,2019-02-08 2:00,-9.2,,1.4,20,34,1,1016.9,1028.2,,,,8,0,,,,-6.4,1,2.3
108,서울,2019-02-08 3:00,-9.3,,2.7,340,35,1.1,1016.5,1027.8,,,,2,0,Ci,,,-6.9,0.9,2.2
108,서울,2019-02-08 4:00,-9.6,,2.9,320,34,1,1016.9,1028.2,,,,5,0,Ci,,,-7,0.7,2.1
108,서울,2019-02-08 5:00,-9.8,,2.2,340,35,1,1017,1028.3,,,,6,0,Ci,,,-7,0.6,2.1
108,서울,2019-02-08 6:00,-10,,1.7,320,36,1,1016.7,1028,,,,9,0,Ci,,,-6.8,0.5,2
108,서울,2019-02-08 7:00,-10,,2,290,37,1.1,1016.7,1028,,,,8,0,Ci,,,-6.5,0.5,2
108,서울,2019-02-08 8:00,-10.1,,1.7,290,40,1.1,1017.3,1028.7,0,0.02,,8,0,Ci,,,-6.6,0.4,1.9
108,서울,2019-02-08 9:00,-9.5,,1.1,50,34,1,1017.4,1028.7,0.6,0.38,,1,0,Ci,,,-5.4,0.3,1.9
108,서울,2019-02-08 10:00,-7.1,,1.5,50,31,1.1,1017.5,1028.7,1,1.01,,4,0,Ci,,,-0.6,0.3,1.8
108,서울,2019-02-08 11:00,-5.3,,0.9,20,26,1.1,1017.5,1028.6,1,1.58,,1,0,Ci,,,2,0.3,1.8
108,서울,2019-02-08 12:00,-3.9,,2,320,26,1.2,1017.2,1028.3,1,1.97,,6,0,Ci,,,6.4,0.3,1.7
108,서울,2019-02-08 13:00,-2.6,,1.7,320,23,1.2,1015.9,1026.9,1,1.96,,7,0,Ci,,,7.1,0.3,1.7
108,서울,2019-02-08 14:00,-1.5,,1.9,270,20,1.1,1015.1,1026,0.9,1.72,,8,0,Ci,,,6,0.3,1.7
108,서울,2019-02-08 15:00,-1.9,,2.8,270,23,1.2,1014.3,1025.3,0.8,1.38,,7,0,Ci,,,5.5,0.3,1.7
108,서울,2019-02-08 16:00,-2,,2.9,320,23,1.2,1013.5,1024.5,1,1.31,,3,0,Ci,,,3.9,0.3,1.6
108,서울,2019-02-08 17:00,-2.5,,2.7,290,24,1.2,1013.5,1024.5,1,0.65,,3,0,Ci,,,-0.1,0.2,1.6
108,서울,2019-02-08 18:00,-3.9,,2.2,290,29,1.3,1013.1,1024.1,0.1,0.1,,6,0,Ci,,,-1.1,0.2,1.6
108,서울,2019-02-08 19:00,-4.7,,3.6,270,33,1.4,1013.9,1025,0,0,,8,5,,71,,-2.4,0.2,1.6
108,서울,2019-02-08 20:00,-5,,1.4,290,33,1.4,1013.5,1024.6,,,,8,8,,33,,-2.8,0.2,1.5
108,서울,2019-02-08 21:00,-4.9,,2.7,320,32,1.4,1013.8,1024.9,,,,9,6,AcCi,34,,-2.8,0.2,1.5
108,서울,2019-02-08 22:00,-4.9,,2,270,34,1.5,1013.6,1024.7,,,,10,9,,36,,-2.6,0.3,1.5
108,서울,2019-02-08 23:00,-5,,2.8,270,34,1.4,1013.6,1024.7,,,,10,9,,36,,-3,0.2,1.4
108,서울,2019-02-09 0:00,-5.4,,2,290,37,1.5,1013.2,1024.3,,,,9,3,AcCi,,,-3.7,0.2,1.4
108,서울,2019-02-09 1:00,-5.7,,1.4,290,38,1.5,1013.3,1024.4,,,,10,9,,31,,-3.6,0.2,1.4
108,서울,2019-02-09 2:00,-5.8,,3.3,290,39,1.6,1014.7,1025.8,,,,10,10,,29,,-3.5,0.1,1.4
108,서울,2019-02-09 3:00,-6.2,,3.1,290,36,1.4,1015.1,1026.2,,,,10,10,As,27,,-3.7,0.2,1.4
108,서울,2019-02-09 4:00,-6.4,,2.9,320,32,1.2,1014.6,1025.7,,,,10,10,As,28,,-4.1,0.2,1.4
108,서울,2019-02-09 5:00,-7.2,,2.9,320,39,1.4,1014.9,1026.1,,,,4,0,Ci,,,-5.8,0.1,1.3
108,서울,2019-02-09 6:00,-7.6,,3.1,320,42,1.5,1015.1,1026.3,,,,3,0,Ci,,,-6.4,0,1.3
108,서울,2019-02-09 7:00,-8.1,,1.5,340,44,1.5,1015.9,1027.1,,,,1,0,Ci,,,-6.8,0,1.3
108,서울,2019-02-09 8:00,-8.5,,1.8,360,44,1.4,1016.4,1027.7,0,0.02,,0,0,,,,-6.7,0,1.3
108,서울,2019-02-09 9:00,-8,,1.4,320,36,1.2,1016.6,1027.8,0.8,0.49,,0,0,,,,-5.5,-0.1,1.3
108,서울,2019-02-09 10:00,-6.4,,3.2,320,34,1.3,1017.6,1028.8,1,1.19,,0,0,,,,-0.4,0,1.3
108,서울,2019-02-09 11:00,-5.1,,3.3,290,27,1.1,1017.2,1028.3,1,1.74,,8,0,Ci,,,2.8,0,1.3
108,서울,2019-02-09 12:00,-4.4,,4.2,320,26,1.1,1018.2,1029.3,1,2.07,,8,0,Ci,,,5.6,0,1.3
108,서울,2019-02-09 13:00,-3.1,,2.4,320,25,1.2,1017.7,1028.7,1,2.24,,7,0,Ci,,,8.3,0,1.2
108,서울,2019-02-09 14:00,-2.5,,3.3,290,22,1.1,1016.9,1027.9,1,2.04,,7,0,Ci,,,7.1,0.1,1.2
108,서울,2019-02-09 15:00,-2.4,,2.4,290,21,1.1,1016.6,1027.6,1,1.45,,8,0,Ci,,,4.6,0,1.2
108,서울,2019-02-09 16:00,-2.4,,3.1,320,21,1.1,1017.4,1028.4,1,1.13,,8,0,Ci,,,3.1,0,1.2
108,서울,2019-02-09 17:00,-2.7,,3,320,21,1.1,1017.4,1028.4,1,0.69,,6,0,Ci,,,-0.1,0.1,1.2
108,서울,2019-02-09 18:00,-3.5,,2.5,290,23,1.1,1017.4,1028.5,0.5,0.21,,1,0,Ci,,,-1.3,0,1.2
108,서울,2019-02-09 19:00,-3.9,,2.1,320,24,1.1,1018.1,1029.2,0,0,,0,0,,,,-2.6,0,1.2
108,서울,2019-02-09 20:00,-4.5,,1.9,340,22,1,1018.2,1029.3,,,,0,0,,,,-3.3,0.1,1.2
108,서울,2019-02-09 21:00,-5,,2.5,290,26,1.1,1019.1,1030.2,,,,0,0,,,,-4.1,0,1.2
108,서울,2019-02-09 22:00,-5.4,,3.7,340,25,1,1019.6,1030.8,,,,0,0,,,,-4.8,0,1.1
108,서울,2019-02-09 23:00,-5.9,,2.7,320,29,1.1,1020.1,1031.3,,,,0,0,,,,-5.5,0,1.2
108,서울,2019-02-10 0:00,-6.5,,2.1,340,30,1.1,1021.1,1032.3,,,,5,0,Ci,,,-5.7,-0.1,1.2
108,서울,2019-02-10 1:00,-6.9,,2.4,340,33,1.2,1020.9,1032.1,,,,10,8,,57,,-5.7,-0.1,1.1
108,서울,2019-02-10 2:00,-7.5,,0.5,340,31,1.1,1020.5,1031.8,,,,9,0,,,,-6.3,-0.1,1.1
108,서울,2019-02-10 3:00,-8.1,,0.6,20,32,1.1,1020.7,1032,,,,0,0,,,,-7,-0.2,1.1
108,서울,2019-02-10 4:00,-8.2,,1.6,290,33,1.1,1020.5,1031.8,,,,0,0,,,,-7.3,-0.2,1.1
108,서울,2019-02-10 5:00,-8.6,,1.1,340,36,1.1,1020.6,1031.9,,,,0,0,,,,-7.5,-0.3,1.1
108,서울,2019-02-10 6:00,-8.9,,1.1,20,39,1.2,1020.6,1031.9,,,,2,0,Ci,,,-7.4,-0.4,1.1
108,서울,2019-02-10 7:00,-9,,1.1,50,39,1.2,1020.6,1031.9,,,,7,0,Ci,,,-7.1,-0.6,1.1
108,서울,2019-02-10 8:00,-8.9,,0.6,20,39,1.2,1020.7,1032,0,0.03,,6,0,Ci,,,-6.2,-0.7,1.1
108,서울,2019-02-10 9:00,-7.6,,0.7,20,36,1.2,1021,1032.3,0,0.29,,9,0,Ci,,,-3.6,-0.7,1.1
108,서울,2019-02-10 10:00,-5.8,,1.2,360,32,1.3,1021.1,1032.3,0.1,0.7,,10,0,Cs,,,-0.7,-0.6,1.1
108,서울,2019-02-10 11:00,-4,,0.7,90,28,1.3,1020.8,1031.9,0.5,1.12,,9,0,Cs,,,0.8,-0.4,1
108,서울,2019-02-10 12:00,-2.4,,1.6,270,28,1.4,1021.4,1032.5,1,1.57,,9,0,Ci,,,3.2,-0.3,1
108,서울,2019-02-10 13:00,-2.3,,2.2,290,27,1.4,1020,1031,0.6,1.4,,10,0,Cs,,,3.1,-0.2,1
108,서울,2019-02-10 14:00,-2.4,,2.3,320,24,1.2,1018.9,1029.9,0,1.08,,10,0,Cs,,,2.8,-0.2,1
108,서울,2019-02-10 15:00,-2,,1.8,270,25,1.3,1018.4,1029.4,0,0.72,,10,10,As,30,,1.9,-0.2,1
108,서울,2019-02-10 16:00,-2.3,,2.5,290,26,1.3,1018.6,1029.6,0,0.51,,10,10,As,29,,0.6,-0.1,1
108,서울,2019-02-10 17:00,-2.6,,2.7,320,27,1.4,1018.9,1029.9,0,0.31,,10,10,As,26,,-0.1,-0.1,1
108,서울,2019-02-10 18:00,-3,,1.4,270,28,1.4,1018.8,1029.9,0,0.1,,10,10,As,33,,-0.5,-0.1,1
108,서울,2019-02-10 19:00,-3.4,,3.2,290,27,1.3,1019,1030.1,0,0,,10,10,,28,,-1.1,-0.1,1
108,서울,2019-02-10 20:00,-3.6,,2,270,27,1.3,1018.8,1029.9,,,,10,10,,28,,-1.6,-0.1,1
108,서울,2019-02-10 21:00,-3.6,,2.5,270,31,1.5,1018.6,1029.7,,,,10,10,As,27,,-1.7,-0.1,1
108,서울,2019-02-10 22:00,-3.7,,2.4,290,34,1.6,1019.2,1030.3,,,,10,10,,31,,-2.3,-0.1,1
108,서울,2019-02-10 23:00,-4,,2.8,290,33,1.5,1019.1,1030.2,,,,10,10,,32,,-2.7,-0.1,1
108,서울,2019-02-11 0:00,-4.2,,2.2,290,31,1.4,1018.9,1030,,,,10,10,As,32,,-2.8,-0.2,1
108,서울,2019-02-11 1:00,-4.6,,1.4,290,33,1.4,1019.1,1030.2,,,,10,10,,28,,-3.6,-0.2,0.9
108,서울,2019-02-11 2:00,-5.4,,1.3,290,34,1.4,1018.8,1029.9,,,,0,0,,,,-5.1,-0.3,1
108,서울,2019-02-11 3:00,-5.8,,2.5,270,39,1.6,1018.7,1029.9,,,,0,0,,,,-5.5,-0.3,1
108,서울,2019-02-11 4:00,-6.1,,2.5,270,43,1.7,1018.5,1029.7,,,,0,0,,,,-5.9,-0.5,1
108,서울,2019-02-11 5:00,-6.5,,1.9,270,46,1.7,1019,1030.2,,,,0,0,,,,-6.3,-0.6,0.9
108,서울,2019-02-11 6:00,-7.1,,0.6,290,47,1.7,1019.6,1030.8,,,,0,0,,,,-6.8,-0.7,1
108,서울,2019-02-11 7:00,-7.4,,1.8,270,46,1.6,1019.8,1031.1,,,,0,0,,,,-7.2,-0.8,1
108,서울,2019-02-11 8:00,-7.4,,1,290,43,1.5,1020.5,1031.8,0,0.03,,0,0,,,,-6.9,-0.9,0.9
108,서울,2019-02-11 9:00,-6,,2,320,39,1.5,1020.8,1032,0.7,0.49,,0,0,,,,-5.2,-1,0.9
108,서울,2019-02-11 10:00,-4,,3,320,33,1.5,1021.1,1032.2,1,1.13,,0,0,,,,0,-0.8,0.9
108,서울,2019-02-11 11:00,-2.7,,3.5,320,33,1.7,1021.3,1032.4,1,1.75,,0,0,,,,4.9,-0.6,0.9
108,서울,2019-02-11 12:00,-1,,3.2,320,25,1.4,1020.5,1031.5,1,2.11,,0,0,,,,9.4,-0.4,0.9
108,서울,2019-02-11 13:00,-0.3,,3.8,340,24,1.4,1020.1,1031,1,2.32,,0,0,,,,11.3,-0.3,0.8
108,서울,2019-02-11 14:00,1,,3.1,270,24,1.6,1020,1030.9,1,2.27,,0,0,,,,11.8,-0.2,0.9
108,서울,2019-02-11 15:00,1.2,,2.7,320,24,1.6,1019.7,1030.6,1,1.95,,0,0,,,,10.7,-0.2,0.9
108,서울,2019-02-11 16:00,1.6,,2.9,320,22,1.5,1019.9,1030.8,1,1.46,,0,0,,,,7.1,-0.2,0.9
108,서울,2019-02-11 17:00,1.3,,3.1,320,20,1.3,1020.2,1031.1,1,0.82,,0,0,,,,1.1,-0.1,0.9
108,서울,2019-02-11 18:00,0,,3,270,33,2,1021,1032,0.7,0.2,,0,0,,,,-0.8,-0.1,0.9
108,서울,2019-02-11 19:00,-0.8,,2,270,35,2,1021.8,1032.8,0,0,,0,0,,,,-1.6,-0.1,0.9
108,서울,2019-02-11 20:00,-1.3,,2.3,270,39,2.2,1022.2,1033.2,,,,0,0,,,,-2.1,-0.1,0.9
108,서울,2019-02-11 21:00,-1.9,,1.5,270,43,2.3,1022.3,1033.3,,,,0,0,,,,-2.6,-0.1,0.9
108,서울,2019-02-11 22:00,-2.2,,2.1,270,42,2.2,1022.7,1033.8,,,,0,0,,,,-2.9,-0.1,0.9
108,서울,2019-02-11 23:00,-2.7,,1.6,340,29,1.5,1023.1,1034.2,,,,0,0,,,,-3.3,-0.1,0.9
108,서울,2019-02-12 0:00,-3.5,,0.4,0,29,1.4,1023.1,1034.2,,,,3,3,Sc,,,-3.8,-0.1,0.8
108,서울,2019-02-12 1:00,-4,,0.1,0,30,1.4,1022.9,1034,,,,0,0,,,,-4.1,-0.1,0.8
108,서울,2019-02-12 2:00,-4,,0.7,290,35,1.6,1023.1,1034.2,,,,4,3,,11,,-4,-0.2,0.8
108,서울,2019-02-12 3:00,-3.3,,1.2,290,40,1.9,1023.7,1034.8,,,,9,9,Sc,10,,-2.3,-0.3,0.9
108,서울,2019-02-12 4:00,-2.6,,2,320,35,1.8,1023.9,1035,,,,9,9,Sc,10,,-2,-0.3,0.9
108,서울,2019-02-12 5:00,-2.9,,0.8,360,52,2.6,1023.9,1035,,,,9,9,Sc,9,5,-2,-0.2,0.9
108,서울,2019-02-12 6:00,-3,0,1.1,270,52,2.6,1023.6,1034.7,,,,9,9,Sc,8,5,-2,-0.3,0.9
108,서울,2019-02-12 7:00,-2.9,,1.4,270,55,2.7,1024.2,1035.3,,,,9,9,Sc,8,5,-2,-0.3,0.8
108,서울,2019-02-12 8:00,-2.8,,1,290,59,2.9,1024.5,1035.6,0,0.02,,9,9,Sc,9,40,-2.2,-0.3,0.9
108,서울,2019-02-12 9:00,-2.3,0,1.5,320,54,2.8,1024.9,1036,0.3,0.33,,1,1,Sc,9,40,-1.4,-0.3,0.9
108,서울,2019-02-12 10:00,-0.9,,1.5,290,48,2.8,1024.8,1035.8,1,0.92,,0,0,,,40,0.9,-0.3,0.8
108,서울,2019-02-12 11:00,0.7,,3,270,41,2.6,1024.4,1035.4,1,1.52,,1,0,Ci,,40,5.6,-0.2,0.9
108,서울,2019-02-12 12:00,1.5,,2.4,320,36,2.5,1024,1034.9,1,1.92,,7,0,Ci,,40,8.8,-0.2,0.8
108,서울,2019-02-12 13:00,2.2,,2.9,290,32,2.3,1022.7,1033.6,1,1.97,,8,0,Ci,,40,9.2,-0.1,0.8
108,서울,2019-02-12 14:00,3,,2.7,290,28,2.1,1022,1032.8,1,1.83,,3,0,Ci,,40,10.6,-0.1,0.9
108,서울,2019-02-12 15:00,3.2,,2.2,360,28,2.1,1021.5,1032.3,1,1.67,,1,0,Ci,,,10.1,-0.1,0.8
108,서울,2019-02-12 16:00,3.3,,2.8,320,26,2,1021.5,1032.3,1,1.3,,0,0,,,,7.7,-0.1,0.8
108,서울,2019-02-12 17:00,2.9,,2.1,290,24,1.8,1021.4,1032.2,1,0.73,,1,0,Ci,,,2.4,-0.1,0.8
108,서울,2019-02-12 18:00,1.5,,2.3,270,22,1.5,1021.4,1032.3,0.2,0.13,,3,0,Ci,,,-0.4,-0.1,0.8
108,서울,2019-02-12 19:00,0.7,,1.5,270,23,1.5,1021.6,1032.5,0,0,,5,0,,,,-1,-0.1,0.9
108,서울,2019-02-12 20:00,0.2,,2.2,290,22,1.4,1022,1033,,,,5,0,,,,-1.4,-0.1,0.8
108,서울,2019-02-12 21:00,-0.2,,3.2,340,24,1.5,1022.5,1033.5,,,,8,0,Ci,,,-1.6,-0.1,0.9
108,서울,2019-02-12 22:00,-0.9,,1.6,340,26,1.5,1022.3,1033.3,,,,6,0,,,,-1.8,-0.1,0.8
108,서울,2019-02-12 23:00,-1.4,,2.1,340,27,1.5,1022.6,1033.6,,,,7,0,,,,-2.3,-0.1,0.9
108,서울,2019-02-13 0:00,-1.9,,2.4,340,28,1.5,1022.6,1033.6,,,,7,0,Ci,,,-2.6,-0.1,0.8
108,서울,2019-02-13 1:00,-2.4,,2,340,28,1.4,1022.7,1033.8,,,,7,0,,,,-3,-0.1,0.8
108,서울,2019-02-13 2:00,-2.8,,1.9,290,30,1.5,1022.4,1033.5,,,,2,0,,,,-3.3,-0.1,0.8
108,서울,2019-02-13 3:00,-3.4,,2,320,33,1.6,1022.2,1033.3,,,,2,0,Ci,,,-3.8,-0.1,0.9
108,서울,2019-02-13 4:00,-4.3,,1.4,290,35,1.6,1021.8,1032.9,,,,2,0,Ci,,,-4.3,-0.1,0.8
108,서울,2019-02-13 5:00,-4.4,,1.9,290,34,1.5,1022,1033.2,,,,3,0,Ci,,,-4.5,-0.1,0.8
108,서울,2019-02-13 6:00,-5.2,,2,270,34,1.4,1022.4,1033.6,,,,0,0,,,,-4.9,-0.2,0.8
108,서울,2019-02-13 7:00,-5.6,,1.2,290,34,1.4,1022.8,1034,,,,0,0,,,,-5.1,-0.2,0.8
108,서울,2019-02-13 8:00,-5.6,,2,270,37,1.5,1023.1,1034.3,0,0.03,,0,0,,,,-4.8,-0.3,0.8
108,서울,2019-02-13 9:00,-4.5,,3.1,290,31,1.4,1023.7,1034.9,0.6,0.42,,0,0,,,,-2.9,-0.4,0.9
108,서울,2019-02-13 10:00,-2.7,,1.1,230,25,1.3,1023.5,1034.6,1,1,,0,0,,,,0.7,-0.3,0.8
108,서울,2019-02-13 11:00,-1.1,,1.7,290,23,1.3,1023.5,1034.5,1,1.57,,0,0,,,,4.8,-0.2,0.8
108,서울,2019-02-13 12:00,0.2,,2.5,320,18,1.1,1023,1034,1,2.02,,0,0,,,,8.6,-0.2,0.9
108,서울,2019-02-13 13:00,0.4,,3.9,320,16,1,1022.1,1033.1,1,2.26,,0,0,,,,10.2,-0.1,0.8
108,서울,2019-02-13 14:00,1.4,,4,270,16,1.1,1021.4,1032.3,1,2.26,,0,0,,,,11.1,-0.1,0.8
108,서울,2019-02-13 15:00,1.6,,2.9,320,16,1.1,1020.7,1031.6,1,2,,0,0,,,,10.7,-0.1,0.9
108,서울,2019-02-13 16:00,2.5,,3.1,270,17,1.2,1020.5,1031.3,1,1.55,,0,0,,,,8.3,-0.1,0.9
108,서울,2019-02-13 17:00,1.1,,2.6,290,20,1.3,1020.7,1031.6,0.9,0.78,,7,0,Ci,,,1.7,-0.1,0.9
108,서울,2019-02-13 18:00,0,,2.2,270,29,1.8,1020.8,1031.8,0.7,0.26,,1,0,Ci,,,-0.5,-0.1,0.9
108,서울,2019-02-13 19:00,-1.2,,2.8,270,32,1.8,1020.9,1031.9,0,0,,1,0,,,,-1.5,0,0.9
108,서울,2019-02-13 20:00,-1.7,,2.7,290,32,1.7,1021,1032,,,,0,0,,,,-2.1,-0.1,0.8
108,서울,2019-02-13 21:00,-2.2,,1.6,320,27,1.4,1021.2,1032.2,,,,2,0,Ci,,,-2.6,-0.1,0.8
108,서울,2019-02-13 22:00,-2.6,,2.2,320,26,1.3,1021.4,1032.5,,,,9,1,,,,-2.7,-0.1,0.8
108,서울,2019-02-13 23:00,-3.2,,2.2,290,26,1.3,1022,1033.1,,,,10,9,,64,,-2.7,-0.1,0.8
108,서울,2019-02-14 0:00,-3.3,,1.3,320,25,1.2,1022.1,1033.2,,,,9,0,Ci,,,-2.6,-0.1,0.8
108,서울,2019-02-14 1:00,-3.8,,0.8,20,23,1.1,1022.1,1033.2,,,,10,9,,64,,-3,-0.1,0.8
108,서울,2019-02-14 2:00,-4.3,,0.7,70,20,0.9,1022.1,1033.2,,,,10,9,,63,,-3.4,-0.1,0.8
108,서울,2019-02-14 3:00,-4.8,,0.7,50,22,0.9,1022.2,1033.4,,,,6,0,Ci,,,-4,-0.1,0.8
108,서울,2019-02-14 4:00,-5.1,,0.5,20,30,1.3,1022.2,1033.4,,,,6,0,Ci,,,-4.3,-0.2,0.8
108,서울,2019-02-14 5:00,-5.6,,1.1,50,26,1,1021.8,1033,,,,6,0,Ci,,,-4.7,-0.2,0.8
108,서울,2019-02-14 6:00,-5.7,,1,70,27,1.1,1021.8,1033,,,,7,0,Ci,,,-4.7,-0.2,0.8
108,서울,2019-02-14 7:00,-5.7,,0.5,20,28,1.1,1022.1,1033.3,,,,7,0,Ci,,,-4.8,-0.4,0.8
108,서울,2019-02-14 8:00,-5.8,,0.9,20,29,1.1,1022.4,1033.6,0,0.05,,6,0,Ci,,,-4.6,-0.4,0.8
108,서울,2019-02-14 9:00,-4.2,,0.9,50,26,1.2,1022.7,1033.9,0.7,0.49,,4,0,Ci,,,-2.4,-0.5,0.8
108,서울,2019-02-14 10:00,-1.3,,1,50,24,1.3,1022.6,1033.6,1,1.19,,2,0,Ci,,,1.4,-0.3,0.8
108,서울,2019-02-14 11:00,0.6,,1.8,20,23,1.5,1022,1032.9,1,1.75,,4,0,Ci,,,6.5,-0.2,0.8
108,서울,2019-02-14 12:00,2.1,,1.8,320,21,1.5,1021.5,1032.4,1,1.88,,4,0,Ci,,,8.4,-0.2,0.8
108,서울,2019-02-14 13:00,4.1,,2.4,250,19,1.6,1020.4,1031.2,1,2.34,,1,0,Ci,,,12.6,-0.2,0.8
108,서울,2019-02-14 14:00,5.8,,2.3,200,17,1.6,1019.4,1030.1,1,2.27,,3,0,Ci,,,13.6,-0.1,0.8
108,서울,2019-02-14 15:00,6,,2.2,250,17,1.6,1019.4,1030.1,1,1.92,,0,0,,,,12.5,-0.1,0.8
108,서울,2019-02-14 16:00,6.3,,1.2,250,16,1.5,1019.4,1030.1,1,1.47,,0,0,,,,9.8,-0.1,0.8
108,서울,2019-02-14 17:00,4.9,,1.8,270,20,1.7,1018.4,1029.1,1,0.83,,0,0,,,,3.9,0,0.8
108,서울,2019-02-14 18:00,2.8,,1.8,340,22,1.6,1016.5,1027.3,0.5,0.2,,5,0,Ci,,,-0.2,0,0.8
108,서울,2019-02-14 19:00,1.5,,2.4,290,25,1.7,1018,1028.9,0,0,,7,0,,,,-0.8,0,0.8
108,서울,2019-02-14 20:00,0.6,,1.1,250,26,1.7,1017.5,1028.4,,,,6,2,,,,-1.3,-0.1,0.8
108,서울,2019-02-14 21:00,0.2,,2.7,270,27,1.7,1017.9,1028.8,,,,6,0,Ci,,,-1.4,-0.1,0.8
108,서울,2019-02-14 22:00,-0.6,,1.9,250,36,2.1,1018.2,1029.1,,,,9,1,,45,,-1.6,0,0.8
108,서울,2019-02-14 23:00,-0.7,,1.6,250,33,1.9,1018,1028.9,,,,10,7,,41,,-1.1,-0.1,0.8
108,서울,2019-02-15 0:00,-0.7,,1.6,270,32,1.9,1017.4,1028.3,,,,10,10,As,37,,-1,-0.1,0.8
108,서울,2019-02-15 1:00,-0.7,,1.1,270,31,1.8,1016.5,1027.4,,,,10,10,,28,,-0.8,0,0.8
108,서울,2019-02-15 2:00,-0.6,,1,270,33,1.9,1016.3,1027.2,,,,10,10,,22,,-0.8,0,0.9
108,서울,2019-02-15 3:00,-0.5,,1.6,270,31,1.8,1015.8,1026.7,,,,10,7,ScAs,12,,-0.7,-0.1,0.8
108,서울,2019-02-15 4:00,-0.3,,2.3,290,36,2.2,1015.6,1026.5,,,,10,8,ScAs,12,5,-0.7,-0.1,0.8
108,서울,2019-02-15 5:00,-1.4,,1.8,290,71,3.9,1014.7,1025.6,,,,10,8,StNs,8,5,-0.9,0,0.9
108,서울,2019-02-15 6:00,-2.1,0.3,2.1,290,83,4.3,1014.7,1025.7,,,0.3,10,8,StNs,5,5,-0.8,0,0.9
108,서울,2019-02-15 7:00,-2.8,,2.3,290,84,4.2,1014.5,1025.5,,,0.8,10,8,StNs,7,5,-0.7,0,0.9
108,서울,2019-02-15 8:00,-2.8,,0.5,250,86,4.3,1014.5,1025.5,0,0.01,1.5,10,8,StNs,8,5,-0.5,0,0.8
108,서울,2019-02-15 9:00,-2.1,1.1,1.1,290,85,4.5,1015.1,1026.1,0,0.14,2,10,9,StNs,4,5,-0.2,0,0.9
108,서울,2019-02-15 10:00,-1.2,,0.6,270,81,4.5,1014.7,1025.6,0,0.37,2.4,10,8,StNs,2,5,-0.1,-0.1,0.8
108,서울,2019-02-15 11:00,-0.5,,1.5,290,78,4.6,1014.4,1025.3,0,0.52,1.8,10,8,StNs,4,5,0,0,0.9
108,서울,2019-02-15 12:00,0.1,0.3,1.6,290,73,4.5,1013.7,1024.6,0,0.73,0.5,10,9,StNs,5,5,0.1,0,0.8
108,서울,2019-02-15 13:00,0.3,,2.6,290,75,4.7,1012.6,1023.5,0,0.78,,10,9,StNs,5,5,2.9,0,0.8
108,서울,2019-02-15 14:00,0.7,,1.8,200,80,5.2,1011.5,1022.3,0,0.56,,10,9,StNs,3,1905,2.9,0,0.9
108,서울,2019-02-15 15:00,0.6,0,1.9,200,76,4.9,1010.8,1021.6,0,0.21,,10,9,StNs,5,1905,0.3,-0.1,0.8
108,서울,2019-02-15 16:00,0.5,,1.9,200,81,5.2,1010.5,1021.3,0,0.12,,10,9,StNs,4,1905,0.1,0,0.8
108,서울,2019-02-15 17:00,0.4,,1.9,230,88,5.6,1010.4,1021.2,0,0.08,0.2,10,8,StNs,2,1905,0,0,0.9
108,서울,2019-02-15 18:00,0.7,0.5,1.3,250,93,6,1010.3,1021.1,0,0.05,0.5,10,9,StNs,2,1905,0,-0.1,0.8
108,서울,2019-02-15 19:00,0.7,,2.8,270,79,5.1,1010.8,1021.6,0,0,0.4,6,6,Sc,4,1905,0,0,0.8
108,서울,2019-02-15 20:00,-0.2,,3.4,270,72,4.3,1011.4,1022.3,,,0.4,7,4,,7,19,0,0,0.8
108,서울,2019-02-15 21:00,-0.7,0,3.2,290,71,4.1,1011.5,1022.4,,,0.4,6,6,Sc,10,,-0.1,-0.1,0.9
108,서울,2019-02-15 22:00,-1.2,,2.7,290,75,4.2,1012,1022.9,,,0.4,10,7,,7,,-0.1,0,0.8
108,서울,2019-02-15 23:00,-1.9,,2.3,320,73,3.9,1011.5,1022.4,,,0.4,6,6,,10,,-0.4,0,0.9
108,서울,2019-02-16 0:00,-2.3,,2,290,70,3.6,1011.5,1022.4,,,0.4,7,7,,,,-0.7,-0.1,0.8
108,서울,2019-02-16 1:00,-2.5,,3.3,320,68,3.5,1012,1023,,,0.4,9,6,,8,,-0.7,-0.1,0.8
108,서울,2019-02-16 2:00,-2.9,,2,340,69,3.4,1012.4,1023.4,,,0.5,9,9,Sc,8,5,-0.8,0,0.8
108,서울,2019-02-16 3:00,-3.2,0.2,2.1,320,73,3.5,1012.8,1023.8,,,0.6,9,9,Sc,7,5,-0.9,-0.1,0.8
108,서울,2019-02-16 4:00,-3.5,,1.9,360,72,3.4,1012.5,1023.5,,,0.7,9,9,Sc,13,5,-1,0,0.9
108,서울,2019-02-16 5:00,-3.7,,1.7,360,67,3.1,1012.3,1023.3,,,0.6,7,7,Sc,15,4005,-1.5,-0.1,0.9
108,서울,2019-02-16 6:00,-4.3,0,1.5,340,70,3.1,1012.8,1023.8,,,0.6,6,6,Sc,15,40,-2.3,0,0.8
